question,answer,contexts,ground_truth,faithfulness,answer_relevancy,context_precision,context_recall,context_entity_recall,context_relevancy,answer_similarity,answer_correctness,,,,,,,,,,,
What is the description of the 'Modify Parameter' attack pattern?,"The 'Modify Parameter' attack pattern involves modifying parameters used to instruct industrial control system devices. These devices operate via programs that dictate how and when to perform actions based on such parameters. Such parameters can determine the extent to which an action is performed and may specify additional options. For example, a program on a control system device dictating motor processes may take a parameter defining the total number of seconds to run that motor. An adversary may modify this parameter to cause the motor to run for","['[\',\\n            ""x_mitre_attack_spec_version"": ""3.1.0"",\\n            ""x_mitre_modified_by_ref"": ""identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5"",\\n            ""spec_version"": ""2.1""\\n        },\\n        {\\n            ""modified"": ""2023-09-20T13:15:23.350Z"",\\n            ""name"": ""Vulnerability Scanning"",\\n            ""description"": ""Vulnerability scanning is used to find potentially exploitable software vulnerabilities to remediate them."",\\n            ""labels"": [ ""description"": ""Detecting software exploitation may be difficult depending on the tools available. Software exploits may not always succeed or may cause the exploited process to become unstable or crash. Web Application Firewalls may detect improper inputs attempting exploitation."",\\n            ""relationship_type"": ""detects"",\\n            ""source_ref"": ""x-mitre-data-component--9c2fa0ae-7abc-485a-97f6-699e3b6cf9fa""\', \'""description"": ""A threat intelligence program helps an organization generate their own threat intelligence information and track trends to inform defensive priorities to mitigate risk."",\\n            ""x_mitre_modified_by_ref"": ""identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5"",\\n            ""x_mitre_domains"": [\\n                ""ics-attack""\\n            ],\\n            ""x_mitre_version"": ""1.0"",\\n            ""x_mitre_attack_spec_version"": ""2.1.0"",\\n            ""type"": ""course-of-action""\', \'[Modify Parameter](https://attack.mitre.org/techniques/T0836)\', \'[Unauthorized Command Message](https://attack.mitre.org/techniques/T0855)""\', \'""description"": ""Adversaries may modify parameters used to instruct industrial control system devices. These devices operate via programs that dictate how and when to perform actions based on such parameters. Such parameters can determine the extent to which an action is performed and may specify additional options. For example\', \'a program on a control system device dictating motor processes may take a parameter defining the total number of seconds to run that motor.      \\\\n\\\\nAn ],\\n            ""x_mitre_attack_spec_version"": ""3.1.0"",\\n            ""x_mitre_modified_by_ref"": ""identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5"",\\n            ""spec_version"": ""2.1""\\n        },\\n        {\\n            ""modified"": ""2022-10-24T15:09:07.609Z"",\\n            ""name"": ""Mitigation Limited or Not Effective"",\\n            ""description"": ""This type of attack technique cannot be easily mitigated with preventative controls since it is based on the abuse of system features."",\']']",Adversaries may modify parameters used to instruct industrial control system devices.,0.5,0.952988494115317,0.9999999999,1,0,0.2,0.893407290806656,0.598351822701664,,,,,,,,,,,
Which kill chain phase does the 'Modify Parameter' attack pattern belong to?,"The 'Modify Parameter' attack pattern can belong to the 'impair-process-control' phase in ICS attack patterns based on the provided dataset. This phase involves modifying the parameters of an industrial control system to cause the system to behave in a manner that wasn't intended, potentially leading to Loss of Control and Property Damage.","['[\'""relationship_type"": ""mitigates"",\\n            ""description"": ""Develop a robust cyber threat intelligence capability to determine what types and levels of threat may use software exploits and 0-days against a particular organization.\\\\n"",\\n            ""source_ref"": ""course-of-action--d48b79b2-076d-483e-949c-0d38aa347499"",\\n            ""target_ref"": ""attack-pattern--cfe68e93-ce94-4c0f-a57d-3aa72cedd618"",\\n            ""x_mitre_attack_spec_version"": ""2.1.0""\', \'critical in correcting these conditions to limit serious impacts such as Loss of Control and Property Damage. \\\\n\\\\nAdversaries may target and disable safety system functions as a prerequisite to subsequent attack execution or to allow for future unsafe conditionals to go unchecked. Detection of a Loss of Safety by operators can result in the shutdown of a process due to strict policies regarding safety systems. This can cause a Loss of Productivity and Revenue and may meet the technical goals of ""created"": ""2020-09-21T17:59:24.739Z"",\\n            ""modified"": ""2022-05-06T17:47:24.115Z"",\\n            ""relationship_type"": ""mitigates"",\\n            ""description"": ""Develop a robust cyber threat intelligence capability to determine what types and levels of threat may use software exploits and 0-days against a particular organization.\\\\n"",\\n            ""source_ref"": ""course-of-action--d48b79b2-076d-483e-949c-0d38aa347499""\', \'""kill_chain_phases"": [\\n                {\\n                    ""kill_chain_name"": ""mitre-ics-attack"",\\n                    ""phase_name"": ""evasion""\\n                },\\n                {\\n                    ""kill_chain_name"": ""mitre-ics-attack"",\\n                    ""phase_name"": ""inhibit-response-function""\\n                }\\n            ],\\n            ""x_mitre_attack_spec_version"": ""3.1.0"",\\n            ""x_mitre_deprecated"": false,\\n            ""x_mitre_detection"": """"\', \'""kill_chain_phases"": [\\n                {\\n                    ""kill_chain_name"": ""mitre-ics-attack"",\\n                    ""phase_name"": ""persistence""\\n                },\\n                {\\n                    ""kill_chain_name"": ""mitre-ics-attack"",\\n                    ""phase_name"": ""inhibit-response-function""\\n                }\\n            ],\\n            ""x_mitre_attack_spec_version"": ""2.1.0"",\\n            ""x_mitre_deprecated"": false,\\n            ""x_mitre_detection"": """"\', \'""kill_chain_phases"": [\\n                {\\n                    ""kill_chain_name"": ""mitre-ics-attack"",\\n                    ""phase_name"": ""evasion""\\n                },\\n                {\\n                    ""kill_chain_name"": ""mitre-ics-attack"",\\n                    ""phase_name"": ""impair-process-control""\\n                }\\n            ],\\n            ""x_mitre_attack_spec_version"": ""3.1.0"",\\n            ""x_mitre_deprecated"": false,\\n            ""x_mitre_detection"": """",\']']",Impair-process-control,0,0.915026607468223,0.9999999999,0,0,0.166666666666666,0.834740583221188,0.208685145805297,,,,,,,,,,,
What is the external ID for the 'Modify Parameter' attack pattern?,"The 'Modify Parameter' attack pattern has the external ID 'M0836'. This technique involves an attacker modifying a parameter in a call or message to an application, system, or service with the intent of compromising the intended function. In the context of industrial control systems, this could potentially lead to unintended system behavior or even cause a system to fail.","['[\'""modified"": ""2022-05-06T17:47:24.211Z"",\\n            ""relationship_type"": ""mitigates"",\\n            ""description"": ""Implement continuous monitoring of vulnerability sources. Also\', \'use automatic and manual code review tools. (Citation: OWASP)\\\\n"",\\n            ""source_ref"": ""course-of-action--de0bc375-50e1-4e26-a342-a8ff8c9d3037"",\\n            ""target_ref"": ""attack-pattern--5e0f75da-e108-4688-a6de-a4f07cc2cbe3"",\\n            ""external_references"": [\\n                { ""created"": ""2023-09-29T18:55:58.199Z"",\\n            ""revoked"": false,\\n            ""object_marking_refs"": [\\n                ""marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168""\\n            ],\\n            ""modified"": ""2023-09-29T18:55:58.199Z"",\\n            ""description"": """",\\n            ""relationship_type"": ""targets"",\\n            ""source_ref"": ""attack-pattern--e6c31185-8040-4267-83d3-b217b8a92f07"",\\n            ""target_ref"": ""x-mitre-asset--dcb1d1c1-b195-45bf-b4cf-5b98c5b859a5""\', \'""created"": ""2023-09-28T20:09:36.756Z"",\\n            ""revoked"": false,\\n            ""object_marking_refs"": [\\n                ""marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168""\\n            ],\\n            ""modified"": ""2023-09-28T20:09:36.756Z"",\\n            ""description"": """",\\n            ""relationship_type"": ""targets"",\\n            ""source_ref"": ""attack-pattern--25852363-5968-4673-b81d-341d5ed90bd1"",\\n            ""target_ref"": ""x-mitre-asset--1769c499-55e5-462f-bab2-c39b8cd5ae32""\', \'[Modify Parameter](https://attack.mitre.org/techniques/T0836)\', \'[Unauthorized Command Message](https://attack.mitre.org/techniques/T0855)""\', \'""url"": ""https://attack.mitre.org/mitigations/M0815"",\\n                    ""external_id"": ""M0815""\\n                }\\n            ],\\n            ""object_marking_refs"": [\\n                ""marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168""\\n            ],\\n            ""spec_version"": ""2.1""\\n        },\\n        {\\n            ""modified"": ""2023-03-30T20:55:15.415Z"",\\n            ""name"": ""Operational Information Confidentiality""\', \'""url"": ""https://attack.mitre.org/techniques/T0816"",\\n                    ""external_id"": ""T0816""\\n                }\\n            ],\\n            ""object_marking_refs"": [\\n                ""marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168""\\n            ],\\n            ""spec_version"": ""2.1""\\n        },\\n        {\\n            ""modified"": ""2023-10-13T17:57:00.969Z"",\\n            ""name"": ""User Execution"",\']']",T0836,0,0.973300037285375,0.9999999999,1,0,0.333333333333333,0.79747341484498,0.199368353711245,,,,,,,,,,,
Which data sources are associated with the 'Modify Parameter' attack pattern?,"1. The 'Modify Parameter' attack pattern is associated with the data source ""x-mitre-data-component--3772e279-27d6-477a-9fe3-c6beb363594c"".

        2. The attack pattern also detects unexpected changes to project files, with the associated data source being ""x-mitre-data-component--84572de","['[\'""description"": ""Monitor ICS management protocols for parameter changes\', \'including for unexpected values\', \'changes far exceeding standard values\', \'or for parameters being changed in an unexpected way (e.g.\', \'via a new function\', \'at an unusual time)."",\\n            ""relationship_type"": ""detects"",\\n            ""source_ref"": ""x-mitre-data-component--3772e279-27d6-477a-9fe3-c6beb363594c"",\\n            ""target_ref"": ""attack-pattern--097924ce-a9a9-4039-8591-e0deedfb8722""\', \'],\\n            ""x_mitre_attack_spec_version"": ""3.1.0"",\\n            ""x_mitre_modified_by_ref"": ""identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5"",\\n            ""spec_version"": ""2.1""\\n        },\\n        {\\n            ""modified"": ""2022-10-24T15:09:07.609Z"",\\n            ""name"": ""Mitigation Limited or Not Effective"",\\n            ""description"": ""This type of attack technique cannot be easily mitigated with preventative controls since it is based on the abuse of system features.""\', \'],\\n            ""x_mitre_attack_spec_version"": ""3.1.0"",\\n            ""x_mitre_modified_by_ref"": ""identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5"",\\n            ""spec_version"": ""2.1""\\n        },\\n        {\\n            ""modified"": ""2023-09-20T13:15:23.350Z"",\\n            ""name"": ""Vulnerability Scanning"",\\n            ""description"": ""Vulnerability scanning is used to find potentially exploitable software vulnerabilities to remediate them."",\\n            ""labels"": [ ""description"": ""Monitor ICS management protocols for parameter changes\', \'including for unexpected values\', \'changes far exceeding standard values\', \'or for parameters being changed in an unexpected way (e.g.\', \'via a new function\', \'at an unusual time)."",\\n            ""relationship_type"": ""detects"",\\n            ""source_ref"": ""x-mitre-data-component--3772e279-27d6-477a-9fe3-c6beb363594c"",\\n            ""target_ref"": ""attack-pattern--097924ce-a9a9-4039-8591-e0deedfb8722""\', \'""description"": ""Monitor for unexpected changes to project files\', \'although if the malicious modification occurs in tandem with legitimate changes it will be difficult to isolate the unintended changes by analyzing only file systems modifications."",\\n            ""relationship_type"": ""detects"",\\n            ""source_ref"": ""x-mitre-data-component--84572de3-9583-4c73-aabd-06ea88123dd8"",\\n            ""target_ref"": ""attack-pattern--e72425f8-9ae6-41d3-bfdb-e1b865e60722""\', \'""modified"": ""2022-05-06T17:47:24.143Z"",\\n            ""relationship_type"": ""mitigates"",\\n            ""description"": ""This technique may not be effectively mitigated against\', \'consider controls for assets and processes that lead to the use of this technique.\\\\n"",\\n            ""source_ref"": ""course-of-action--469b78dd-a54d-4f7c-8c3b-4a1dd916b433"",\\n            ""target_ref"": ""attack-pattern--36e9f5bc-ac13-4da4-a2f4-01f4877d9004"",\\n            ""x_mitre_attack_spec_version"": ""2.1.0"",\']']","Asset: Asset Inventory, Application Log: Application Log Content, Operational Databases: Device Alarm, Network Traffic: Network Traffic Content",0,0.887653630465279,0.9999999999,0,0,0.5,0.713412224556378,0.178353056139094,,,,,,,,,,,
What is the name of the attack pattern that involves modifying controller tasking?,"1. Modify Tasking of Controller (T1094.008)
        Explanation: The attack pattern T1094.008 is named ""Modify Tasking of Controller"" and it involves an adversary modifying the tasking of a controller to allow for the execution of their own programs. This can allow an adversary to manipulate the execution flow and behavior of a controller. The modification of controller tasking can be accomplished using a","['[\'""modified"": ""2022-05-06T17:47:24.184Z"",\\n            ""relationship_type"": ""mitigates"",\\n            ""description"": ""Segment operational network and systems to restrict access to critical system functions to predetermined management systems. (Citation: Department of Homeland Security September 2016)\\\\n"",\\n            ""source_ref"": ""course-of-action--1e7ccfc0-94c8-496e-8d27-032120892291"",\\n            ""target_ref"": ""attack-pattern--3067b85e-271e-4bc5-81ad-ab1a81d411e3""\', \'""modified"": ""2022-05-06T17:47:24.166Z"",\\n            ""relationship_type"": ""mitigates"",\\n            ""description"": ""Segment operational network and systems to restrict access to critical system functions to predetermined management systems. (Citation: Department of Homeland Security September 2016)\\\\n"",\\n            ""source_ref"": ""course-of-action--1e7ccfc0-94c8-496e-8d27-032120892291"",\\n            ""target_ref"": ""attack-pattern--efbf7888-f61b-4572-9c80-7e2965c60707""\', \'""relationship_type"": ""mitigates"",\\n            ""description"": ""Develop a robust cyber threat intelligence capability to determine what types and levels of threat may use software exploits and 0-days against a particular organization.\\\\n"",\\n            ""source_ref"": ""course-of-action--d48b79b2-076d-483e-949c-0d38aa347499"",\\n            ""target_ref"": ""attack-pattern--cfe68e93-ce94-4c0f-a57d-3aa72cedd618"",\\n            ""x_mitre_attack_spec_version"": ""2.1.0""\', \'execution flow of a controller. Modification of controller tasking can be accomplished using a Program Download in addition to other types of program modification such as online edit and program append.\\\\n\\\\nTasks have properties\', \'such as interval\', \'frequency and priority to meet the requirements of program execution. Some controller vendors implement tasks with implicit\', \'pre-defined properties whereas others allow for these properties to be formulated explicitly. An adversary may associate their ""description"": ""Adversaries may modify the tasking of a controller to allow for the execution of their own programs. This can allow an adversary to manipulate the execution flow and behavior of a controller. \\\\n\\\\nAccording to 61131-3\', \'the association of a Task with a Program Organization Unit (POU) defines a task association. (Citation: IEC February 2013) An adversary may modify these associations or create new ones to manipulate the execution flow of a controller. Modification of contained in Program Organization Units (POU)  (Citation: IEC February 2013) and similar programming elements found on controllers. This can include\', \'for example\', \'adding new functions to a controller\', \'modifying the logic in existing functions and making new calls from one function to another. \\\\n\\\\nSome programs may allow an adversary to interact directly with the native API of the controller to take advantage of obscure features or vulnerabilities."",\']']",Modify Controller Tasking,0.666666666666666,0.930890050218496,0.9999999999,1,0,0.125,0.845847927807964,0.854319124809133,,,,,,,,,,,
What is the description of the 'Modify Controller Tasking' attack pattern?,The 'Modify Controller Tasking' attack pattern involves an adversary modifying the tasking of a controller to allow for the execution of their own programs. This can allow an adversary to manipulate the execution flow and behavior of a controller. This can be accomplished using a Program Download in addition to other types of program modification such as online edit and program append. Modification of execution flow of a controller can lead to impairment of the control processes by an adversary.,"['[\'""description"": ""Provide the ability to verify the integrity of controller tasking. While techniques like CRCs and checksums are commonly used\', \'they are not cryptographically secure and can be vulnerable to collisions. Preferably cryptographic hash functions (e.g.\', \'SHA-2\', \'SHA-3) should be used. (Citation: IEC February 2019)\\\\n"",\\n            ""relationship_type"": ""mitigates"",\\n            ""source_ref"": ""course-of-action--bcf91ebc-f316-4e19-b2f6-444e9940c697""\', \'""x_mitre_version"": ""15.1"",\\n            ""description"": ""The ATT&CK for Industrial Control Systems (ICS) knowledge base categorizes the unique set of tactics\', \'techniques\', \'and procedures (TTPs) used by threat actors in the ICS technology domain. ATT&CK for ICS outlines the portions of an ICS attack that are out of scope of Enterprise and reflects the various phases of an adversary\\\\u2019s attack life cycle and the assets and systems they are known to target.""\', \'""relationship_type"": ""mitigates"",\\n            ""description"": ""Authenticate all access to field controllers before authorizing access to\', \'or modification of\', ""a device\'s state"", \'logic\', \'or programs. Centralized authentication techniques can help manage the large number of field controller accounts needed across the ICS.\\\\n"",\\n            ""source_ref"": ""course-of-action--3992ce42-43e9-4bea-b8db-a102ec3ec1e3"",\\n            ""target_ref"": ""attack-pattern--be69c571-d746-4b1f-bdd0-c0c9817e9068""\', \'""description"": ""Adversaries may modify the tasking of a controller to allow for the execution of their own programs. This can allow an adversary to manipulate the execution flow and behavior of a controller. \\\\n\\\\nAccording to 61131-3\', \'the association of a Task with a Program Organization Unit (POU) defines a task association. (Citation: IEC February 2013) An adversary may modify these associations or create new ones to manipulate the execution flow of a controller. Modification of execution flow of a controller. Modification of controller tasking can be accomplished using a Program Download in addition to other types of program modification such as online edit and program append.\\\\n\\\\nTasks have properties\', \'such as interval\', \'frequency and priority to meet the requirements of program execution. Some controller vendors implement tasks with implicit\', \'pre-defined properties whereas others allow for these properties to be formulated explicitly. An adversary may associate their ""description"": ""The adversary is trying to manipulate\', \'disable\', \'or damage physical control processes.\\\\n\\\\nImpair Process Control consists of techniques that adversaries use to disrupt control logic and cause determinantal effects to processes being controlled in the target environment. Targets of interest may include active procedures or parameters that manipulate the physical environment. These techniques can also include prevention or manipulation of reporting elements and control\']']",Adversaries may modify the tasking of a controller to allow for the execution of their own programs.,1,0.981100137938174,0.9999999999,1,0,0.05,0.91013956556636,0.909353073209772,,,,,,,,,,,
Which kill chain phase does the 'Modify Controller Tasking' attack pattern belong to?,"1. impair-process-control (from the MITRE ATT&CK v3.1.0 ICS dataset)
        2. inhibit-response-function (from the MITRE ATT&CK v2.1.0 ICS dataset)
        The correct answer is (1) impair-process-control, as this is the phase where the attack pattern 'Modify Controller Tasking' is categorized according to the MITRE ATT&CK","['[\'""relationship_type"": ""mitigates"",\\n            ""description"": ""Develop a robust cyber threat intelligence capability to determine what types and levels of threat may use software exploits and 0-days against a particular organization.\\\\n"",\\n            ""source_ref"": ""course-of-action--d48b79b2-076d-483e-949c-0d38aa347499"",\\n            ""target_ref"": ""attack-pattern--cfe68e93-ce94-4c0f-a57d-3aa72cedd618"",\\n            ""x_mitre_attack_spec_version"": ""2.1.0""\', \'critical in correcting these conditions to limit serious impacts such as Loss of Control and Property Damage. \\\\n\\\\nAdversaries may target and disable safety system functions as a prerequisite to subsequent attack execution or to allow for future unsafe conditionals to go unchecked. Detection of a Loss of Safety by operators can result in the shutdown of a process due to strict policies regarding safety systems. This can cause a Loss of Productivity and Revenue and may meet the technical goals of ""modified"": ""2022-05-06T17:47:24.184Z"",\\n            ""relationship_type"": ""mitigates"",\\n            ""description"": ""Segment operational network and systems to restrict access to critical system functions to predetermined management systems. (Citation: Department of Homeland Security September 2016)\\\\n"",\\n            ""source_ref"": ""course-of-action--1e7ccfc0-94c8-496e-8d27-032120892291"",\\n            ""target_ref"": ""attack-pattern--3067b85e-271e-4bc5-81ad-ab1a81d411e3""\', \'""name"": ""Detect Program State"",\\n            ""description"": ""Adversaries may seek to gather information about the current state of a program on a PLC. State information reveals information about the program\', ""including whether it\'s running"", \'halted\', \'stopped\', \'or has generated an exception. This information may be leveraged as a verification of malicious program execution or to determine if a PLC is ready to download a new program."",\\n            ""kill_chain_phases"": [\\n                { ""kill_chain_phases"": [\\n                {\\n                    ""kill_chain_name"": ""mitre-ics-attack"",\\n                    ""phase_name"": ""persistence""\\n                },\\n                {\\n                    ""kill_chain_name"": ""mitre-ics-attack"",\\n                    ""phase_name"": ""inhibit-response-function""\\n                }\\n            ],\\n            ""x_mitre_attack_spec_version"": ""2.1.0"",\\n            ""x_mitre_deprecated"": false,\\n            ""x_mitre_detection"": """"\', \'""kill_chain_phases"": [\\n                {\\n                    ""kill_chain_name"": ""mitre-ics-attack"",\\n                    ""phase_name"": ""persistence""\\n                },\\n                {\\n                    ""kill_chain_name"": ""mitre-ics-attack"",\\n                    ""phase_name"": ""impair-process-control""\\n                }\\n            ],\\n            ""x_mitre_attack_spec_version"": ""3.1.0"",\\n            ""x_mitre_deprecated"": false,\\n            ""x_mitre_detection"": """",\']']",Execution,0.666666666666666,0.931538209822388,0.9999999999,0,0,0.166666666666666,0.747858823671052,0.186964705917763,,,,,,,,,,,
What is the external ID for the 'Modify Controller Tasking' attack pattern?,The external ID for the 'Modify Controller Tasking' attack pattern is T0812.,"['[\'""description"": ""A threat intelligence program helps an organization generate their own threat intelligence information and track trends to inform defensive priorities to mitigate risk."",\\n            ""x_mitre_modified_by_ref"": ""identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5"",\\n            ""x_mitre_domains"": [\\n                ""ics-attack""\\n            ],\\n            ""x_mitre_version"": ""1.0"",\\n            ""x_mitre_attack_spec_version"": ""2.1.0"",\\n            ""type"": ""course-of-action""\', \'""name"": ""Exploit Protection"",\\n            ""description"": ""Use capabilities to detect and block conditions that may lead to or be indicative of a software exploit occurring."",\\n            ""x_mitre_version"": ""1.1"",\\n            ""x_mitre_modified_by_ref"": ""identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5"",\\n            ""spec_version"": ""2.1"",\\n            ""x_mitre_attack_spec_version"": ""2.1.0""\\n        },\\n        {\\n            ""x_mitre_domains"": [\\n                ""enterprise-attack"" ],\\n            ""x_mitre_attack_spec_version"": ""3.1.0"",\\n            ""x_mitre_modified_by_ref"": ""identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5"",\\n            ""spec_version"": ""2.1""\\n        },\\n        {\\n            ""modified"": ""2023-09-20T13:15:23.350Z"",\\n            ""name"": ""Vulnerability Scanning"",\\n            ""description"": ""Vulnerability scanning is used to find potentially exploitable software vulnerabilities to remediate them."",\\n            ""labels"": [ ""external_id"": ""T0886""\\n                },\\n                {\\n                    ""source_name"": ""Blake Johnson\', \'Dan Caban\', \'Marina Krotofil\', \'Dan Scali\', \'Nathan Brubaker\', \'Christopher Glyer December 2017"",\\n                    ""description"": ""Blake Johnson\', \'Dan Caban\', \'Marina Krotofil\', \'Dan Scali\', \'Nathan Brubaker\', \'Christopher Glyer 2017\', \'December 14 Attackers Deploy New ICS Attack Framework TRITON and Cause Operational Disruption to Critical Infrastructure Retrieved. 2018/01/12 ""\', \'""description"": ""Adversaries may modify the tasking of a controller to allow for the execution of their own programs. This can allow an adversary to manipulate the execution flow and behavior of a controller. \\\\n\\\\nAccording to 61131-3\', \'the association of a Task with a Program Organization Unit (POU) defines a task association. (Citation: IEC February 2013) An adversary may modify these associations or create new ones to manipulate the execution flow of a controller. Modification of ""external_id"": ""T0812""\\n                },\\n                {\\n                    ""source_name"": ""Keith Stouffer May 2015"",\\n                    ""description"": ""Keith Stouffer 2015\', \'May Guide to Industrial Control Systems (ICS) Security Retrieved. 2018/03/28 "",\\n                    ""url"": ""https://nvlpubs.nist.gov/nistpubs/SpecialPublications/NIST.SP.800-82r2.pdf""\\n                }\\n            ],\\n            ""object_marking_refs"": \']']",T0821,0,1,0.9999999999,1,0,0.166666666666666,0.835922968094249,0.208980742023562,,,,,,,,,,,
Which data sources are associated with the 'Modify Controller Tasking' attack pattern?,"1. Engineering and asset management software: These platforms maintain a copy of the expected program loaded on a controller and record any changes made to controller programs and tasks, which can be used to identify modified controller tasking.
        2. Information repositories in the process environment: These can include sensitive data such as specifications, schematics, or diagrams of control system layouts, devices, and processes, which may contain information about the ICS.
        3. Databases in","['[\'""description"": ""Adversaries may target and collect data from information repositories. This can include sensitive data such as specifications\', \'schematics\', \'or diagrams of control system layouts\', \'devices\', \'and processes. Examples of information repositories include reference databases in the process environment\', \'as well as databases in the corporate network that might contain information about the ICS.(Citation: Cybersecurity & Infrastructure Security Agency March 2018)\\\\n\\\\nInformation specific\', \'and process specific configurations and functionality. Information collected may pertain to a combination of system\', \'supervisory\', \'device\', \'and network related data\', \'which conceptually fall under high\', \'medium\', \'and low levels of plan operations. For example\', \'information repositories on plant data at a high level or device specific programs at a low level. Sensitive floor plans\', \'vendor device manuals\', \'and other references may also be at risk and exposed on the internet or otherwise ""description"": ""Engineering and asset management software will often maintain a copy of the expected program loaded on a controller and may also record any changes made to controller programs and tasks. Data from these platforms can be used to identify modified controller tasking."",\\n            ""relationship_type"": ""detects"",\\n            ""source_ref"": ""x-mitre-data-component--8ed4e6d0-56d7-4e6b-8fa6-41f41631f30d""\', \'""description"": ""Engineering and asset management software will often maintain a copy of the expected program loaded on a controller and may also record any changes made to controller programs and tasks. Data from these platforms can be used to identify modified controller tasking."",\\n            ""relationship_type"": ""detects"",\\n            ""source_ref"": ""x-mitre-data-component--8ed4e6d0-56d7-4e6b-8fa6-41f41631f30d""\', \'""description"": ""Adversaries may modify the tasking of a controller to allow for the execution of their own programs. This can allow an adversary to manipulate the execution flow and behavior of a controller. \\\\n\\\\nAccording to 61131-3\', \'the association of a Task with a Program Organization Unit (POU) defines a task association. (Citation: IEC February 2013) An adversary may modify these associations or create new ones to manipulate the execution flow of a controller. Modification of execution flow of a controller. Modification of controller tasking can be accomplished using a Program Download in addition to other types of program modification such as online edit and program append.\\\\n\\\\nTasks have properties\', \'such as interval\', \'frequency and priority to meet the requirements of program execution. Some controller vendors implement tasks with implicit\', \'pre-defined properties whereas others allow for these properties to be formulated explicitly. An adversary may associate their\']']","Application Log: Application Log Content, Operational Databases: Device Alarm, Asset: Software",0.8,0.791137064921987,0.9999999999,0.333333333333333,0,0.0625,0.785259001585494,0.196314750396373,,,,,,,,,,,
What is the name of the attack pattern that involves wireless sniffing?,"1. Network Sniffing (T0842) in the context of industrial control systems (ICS)
        2. Wireless Network Interception (T1074) in the context of industrial control systems (ICS)
        3. Both Network Sniffing (T0842) and Wireless Network Interception (T1074) in the context of industrial control systems (ICS)

         The correct answer is:
        3.","['[\'""description"": ""Purely passive network sniffing cannot be detected effectively. In cases where the adversary interacts with the wireless network (e.g.\', \'joining a Wi-Fi network) detection may be possible. Monitor for new or irregular network traffic flows which may indicate potentially unwanted devices or sessions on wireless networks.  In Wi-Fi networks monitor for changes such as rogue access points or low signal strength\', \'indicating a device is further away from the access point MITRE). The adversary can also use [Network Sniffing](https://attack.mitre.org/techniques/T0842) to watch network traffic for details about the source\', \'destination\', \'protocol\', \'and content.""\', \'""description"": ""Network sniffing is the practice of using a network interface on a computer system to monitor or capture information (Citation: Enterprise ATT&CK January 2018) regardless of whether it is the specified destination for the information. \\\\n\\\\nAn adversary may attempt to sniff the traffic to gain information about the target. This information can vary in the level of importance. Relatively unimportant information is general communications to and from machines.  Relatively MITRE). The adversary can also use [Network Sniffing](https://attack.mitre.org/techniques/T0842) to watch network traffic for details about the source\', \'destination\', \'protocol\', \'and content.""\', \'""description"": ""Network sniffing is the practice of using a network interface on a computer system to monitor or capture information (Citation: Enterprise ATT&CK January 2018) regardless of whether it is the specified destination for the information. \\\\n\\\\nAn adversary may attempt to sniff the traffic to gain information about the target. This information can vary in the level of importance. Relatively unimportant information is general communications to and from machines.  Relatively ""description"": ""Adversaries may perform wireless compromise as a method of gaining communications and unauthorized access to a wireless network. Access to a wireless network may be gained through the compromise of a wireless device. (Citation: Alexander Bolshev\', \'Gleb Cherbov July 2014) (Citation: Alexander Bolshev March 2014) Adversaries may also utilize radios and other wireless communication devices on the same frequency as the wireless network. Wireless compromise can be done as\']']",Wireless Sniffing,0,0.79484637844738,0.9999999999,1,0,0.0714285714285714,0.829728549073554,0.207432137268388,,,,,,,,,,,
