question,answer,contexts,ground_truth,faithfulness,answer_relevancy,context_precision,context_recall,context_entity_recall,context_relevancy,answer_similarity,answer_correctness,,,,,,,,,,
What is the description of the 'Modify Controller Tasking' attack pattern?,"The 'Modify Controller Tasking' attack pattern involves an adversary modifying the tasking of a controller in industrial control systems (ICS) to allow for the execution of their own programs. This manipulation can allow the adversary to control the execution flow and behavior of the controller, potentially causing impairment to the targeted processes.

Modification of controller tasking can be accomplished using a Program Download in addition to other types of program modification such as online edit and program append. Task","['[\'""description"": ""Adversaries may modify the tasking of a controller to allow for the execution of their own programs. This can allow an adversary to manipulate the execution flow and behavior of a controller. \\\\n\\\\nAccording to 61131-3\', \'the association of a Task with a Program Organization Unit (POU) defines a task association. (Citation: IEC February 2013) An adversary may modify these associations or create new ones to manipulate the execution flow of a controller. Modification of execution flow of a controller. Modification of controller tasking can be accomplished using a Program Download in addition to other types of program modification such as online edit and program append.\\\\n\\\\nTasks have properties\', \'such as interval\', \'frequency and priority to meet the requirements of program execution. Some controller vendors implement tasks with implicit\', \'pre-defined properties whereas others allow for these properties to be formulated explicitly. An adversary may associate their ""description"": ""The adversary is trying to manipulate\', \'disable\', \'or damage physical control processes.\\\\n\\\\nImpair Process Control consists of techniques that adversaries use to disrupt control logic and cause determinantal effects to processes being controlled in the target environment. Targets of interest may include active procedures or parameters that manipulate the physical environment. These techniques can also include prevention or manipulation of reporting elements and control\']']",Adversaries may modify the tasking of a controller to allow for the execution of their own programs.,1,0.988991094558324,0.9999999999,0.4,0,0.23076923076923,0.891188067816364,0.915104709261783,,,,,,,,,,
Which kill chain phase does the 'Modify Controller Tasking' attack pattern belong to?,"In this context, the attack pattern ""Detect Program State"" would most likely belong to the ""impair-process-control"" phase during the Mitre ICS attack kill chain (version 3.1.0). This is because the adversary is seeking to gather information about the current state of a program on a PLC, which can be used to impair or manipulate the process control. In version 2.1.0 of the Mitre ICS attack kill chain","['[\'""name"": ""Detect Program State"",\\n            ""description"": ""Adversaries may seek to gather information about the current state of a program on a PLC. State information reveals information about the program\', ""including whether it\'s running"", \'halted\', \'stopped\', \'or has generated an exception. This information may be leveraged as a verification of malicious program execution or to determine if a PLC is ready to download a new program."",\\n            ""kill_chain_phases"": [\\n                { ""kill_chain_phases"": [\\n                {\\n                    ""kill_chain_name"": ""mitre-ics-attack"",\\n                    ""phase_name"": ""persistence""\\n                },\\n                {\\n                    ""kill_chain_name"": ""mitre-ics-attack"",\\n                    ""phase_name"": ""inhibit-response-function""\\n                }\\n            ],\\n            ""x_mitre_attack_spec_version"": ""2.1.0"",\\n            ""x_mitre_deprecated"": false,\\n            ""x_mitre_detection"": """"\', \'""kill_chain_phases"": [\\n                {\\n                    ""kill_chain_name"": ""mitre-ics-attack"",\\n                    ""phase_name"": ""persistence""\\n                },\\n                {\\n                    ""kill_chain_name"": ""mitre-ics-attack"",\\n                    ""phase_name"": ""impair-process-control""\\n                }\\n            ],\\n            ""x_mitre_attack_spec_version"": ""3.1.0"",\\n            ""x_mitre_deprecated"": false,\\n            ""x_mitre_detection"": """",\']']",Execution,0.666666666666666,0.870277447263167,0.9999999999,0,0,1,0.765672769530646,0.191418192382661,,,,,,,,,,
What is the external ID for the 'Modify Controller Tasking' attack pattern?,"""external_id"": ""T0812""","['[\'""external_id"": ""T0886""\\n                },\\n                {\\n                    ""source_name"": ""Blake Johnson\', \'Dan Caban\', \'Marina Krotofil\', \'Dan Scali\', \'Nathan Brubaker\', \'Christopher Glyer December 2017"",\\n                    ""description"": ""Blake Johnson\', \'Dan Caban\', \'Marina Krotofil\', \'Dan Scali\', \'Nathan Brubaker\', \'Christopher Glyer 2017\', \'December 14 Attackers Deploy New ICS Attack Framework TRITON and Cause Operational Disruption to Critical Infrastructure Retrieved. 2018/01/12 ""\', \'""description"": ""Adversaries may modify the tasking of a controller to allow for the execution of their own programs. This can allow an adversary to manipulate the execution flow and behavior of a controller. \\\\n\\\\nAccording to 61131-3\', \'the association of a Task with a Program Organization Unit (POU) defines a task association. (Citation: IEC February 2013) An adversary may modify these associations or create new ones to manipulate the execution flow of a controller. Modification of ""external_id"": ""T0812""\\n                },\\n                {\\n                    ""source_name"": ""Keith Stouffer May 2015"",\\n                    ""description"": ""Keith Stouffer 2015\', \'May Guide to Industrial Control Systems (ICS) Security Retrieved. 2018/03/28 "",\\n                    ""url"": ""https://nvlpubs.nist.gov/nistpubs/SpecialPublications/NIST.SP.800-82r2.pdf""\\n                }\\n            ],\\n            ""object_marking_refs"": \']']",T0821,,0.849528236101485,0.9999999999,1,0,0.166666666666666,0.834019305655784,0.958504826413946,,,,,,,,,,
Which data sources are associated with the 'Modify Controller Tasking' attack pattern?,"1. Data from engineering and asset management software that maintains a copy of the expected program and records any changes made to controller programs and tasks.
        2. Program Download, Online Edit, and Program Append logs from the ICS environment.
        3. Task properties such as interval, frequency, and priority from the controller's configuration.
        4. Any changes in the association of a Task with a Program Organization Unit (POU).","['[\'""description"": ""Engineering and asset management software will often maintain a copy of the expected program loaded on a controller and may also record any changes made to controller programs and tasks. Data from these platforms can be used to identify modified controller tasking."",\\n            ""relationship_type"": ""detects"",\\n            ""source_ref"": ""x-mitre-data-component--8ed4e6d0-56d7-4e6b-8fa6-41f41631f30d""\', \'""description"": ""Adversaries may modify the tasking of a controller to allow for the execution of their own programs. This can allow an adversary to manipulate the execution flow and behavior of a controller. \\\\n\\\\nAccording to 61131-3\', \'the association of a Task with a Program Organization Unit (POU) defines a task association. (Citation: IEC February 2013) An adversary may modify these associations or create new ones to manipulate the execution flow of a controller. Modification of execution flow of a controller. Modification of controller tasking can be accomplished using a Program Download in addition to other types of program modification such as online edit and program append.\\\\n\\\\nTasks have properties\', \'such as interval\', \'frequency and priority to meet the requirements of program execution. Some controller vendors implement tasks with implicit\', \'pre-defined properties whereas others allow for these properties to be formulated explicitly. An adversary may associate their\']']","Application Log: Application Log Content, Operational Databases: Device Alarm, Asset: Software",0.222222222222222,0.89140016602589,0.9999999999,0,0,0.1,0.793817203584184,0.198454300896046,,,,,,,,,,
What is the name of the attack pattern that involves wireless sniffing?,"An adversary may attempt to perform wireless sniffing by compromising a wireless device or using a radio or other wireless communication device on the same frequency as the wireless network. This is a method of gaining unauthorized access to a wireless network and can be considered a form of network sniffing.""
}","['[\'MITRE). The adversary can also use [Network Sniffing](https://attack.mitre.org/techniques/T0842) to watch network traffic for details about the source\', \'destination\', \'protocol\', \'and content.""\', \'""description"": ""Network sniffing is the practice of using a network interface on a computer system to monitor or capture information (Citation: Enterprise ATT&CK January 2018) regardless of whether it is the specified destination for the information. \\\\n\\\\nAn adversary may attempt to sniff the traffic to gain information about the target. This information can vary in the level of importance. Relatively unimportant information is general communications to and from machines.  Relatively ""description"": ""Adversaries may perform wireless compromise as a method of gaining communications and unauthorized access to a wireless network. Access to a wireless network may be gained through the compromise of a wireless device. (Citation: Alexander Bolshev\', \'Gleb Cherbov July 2014) (Citation: Alexander Bolshev March 2014) Adversaries may also utilize radios and other wireless communication devices on the same frequency as the wireless network. Wireless compromise can be done as\']']",Wireless Sniffing,0,0.902346426111835,0.9999999999,1,0,0.111111111111111,0.86510099864281,0.216275249660702,,,,,,,,,,
What is the description of the 'Wireless Sniffing' attack pattern?,"Wireless Sniffing, also known as wireless network monitoring, is an attack pattern in which adversaries unauthorizedly listen to and capture wireless network traffic to gain information about the target or to gain unauthorized access. This can be achieved by compromising a wireless device or utilizing radios and other wireless communication devices on the same frequency as the wireless network. The captured information can range from relatively unimportant general communications to sensitive data such as login credentials, control commands, and system configurations. To minimize","['[\'""description"": ""Network sniffing is the practice of using a network interface on a computer system to monitor or capture information (Citation: Enterprise ATT&CK January 2018) regardless of whether it is the specified destination for the information. \\\\n\\\\nAn adversary may attempt to sniff the traffic to gain information about the target. This information can vary in the level of importance. Relatively unimportant information is general communications to and from machines.  Relatively ""description"": ""Wireless signals frequently propagate outside of organizational boundaries\', \'which provide opportunities for adversaries to monitor or gain unauthorized access to the wireless network. (Citation: CISA March 2010) To minimize this threat\', \'organizations should implement measures to detect\', \'understand\', \'and reduce unnecessary RF propagation. (Citation: DHS  National Urban Security Technology Laboratory April 2019)"",\\n            ""labels"": [ ""description"": ""Adversaries may perform wireless compromise as a method of gaining communications and unauthorized access to a wireless network. Access to a wireless network may be gained through the compromise of a wireless device. (Citation: Alexander Bolshev\', \'Gleb Cherbov July 2014) (Citation: Alexander Bolshev March 2014) Adversaries may also utilize radios and other wireless communication devices on the same frequency as the wireless network. Wireless compromise can be done as\']']",Adversaries may seek to capture radio frequency (RF) communication used for remote control and reporting in distributed environments.,0.75,0.924656395387542,0.9999999999,0,0.1999999996,0.2,0.840423123632036,0.424409246250509,,,,,,,,,,
Which kill chain phases does the 'Wireless Sniffing' attack pattern belong to?,"Based on the given context, the 'Wireless Sniffing' attack pattern belongs to the ""evasion"" phase as per the Mitre ICS Attack kill chain version 3.1.0. This phase involves methods that aim to hide or mislead the defender, such as using stealthy techniques to avoid detection or tampering with data to confuse the system. However, it's important to note that the specific attack pattern may also involve other phases","['[\'""kill_chain_phases"": [\\n                {\\n                    ""kill_chain_name"": ""mitre-ics-attack"",\\n                    ""phase_name"": ""persistence""\\n                },\\n                {\\n                    ""kill_chain_name"": ""mitre-ics-attack"",\\n                    ""phase_name"": ""inhibit-response-function""\\n                }\\n            ],\\n            ""x_mitre_attack_spec_version"": ""2.1.0"",\\n            ""x_mitre_deprecated"": false,\\n            ""x_mitre_detection"": """"\', \'""kill_chain_phases"": [\\n                {\\n                    ""kill_chain_name"": ""mitre-ics-attack"",\\n                    ""phase_name"": ""evasion""\\n                },\\n                {\\n                    ""kill_chain_name"": ""mitre-ics-attack"",\\n                    ""phase_name"": ""inhibit-response-function""\\n                }\\n            ],\\n            ""x_mitre_attack_spec_version"": ""3.1.0"",\\n            ""x_mitre_deprecated"": false,\\n            ""x_mitre_detection"": """"\', \'""kill_chain_phases"": [\\n                {\\n                    ""kill_chain_name"": ""mitre-ics-attack"",\\n                    ""phase_name"": ""persistence""\\n                },\\n                {\\n                    ""kill_chain_name"": ""mitre-ics-attack"",\\n                    ""phase_name"": ""lateral-movement""\\n                }\\n            ],\\n            ""x_mitre_attack_spec_version"": ""2.1.0"",\\n            ""x_mitre_deprecated"": false,\\n            ""x_mitre_detection"": """",\']']","Discovery, Collection",0,0.948558774136771,0,0,0,1,0.737823656400478,0.184455914100119,,,,,,,,,,
What is the external ID for the 'Wireless Sniffing' attack pattern?,The external ID for the 'Wireless Sniffing' attack pattern is T0842.,"['[\'""description"": ""Tomko\', \'A.; Rieser\', \'C; Buell\', \'H.; Zeret\', \'D.; Turner\', \'W.. (2007\', \'March). Wireless Intrusion Detection. Retrieved September 26\', \'2022."",\\n                    ""url"": ""https://apps.dtic.mil/sti/pdfs/ADA466332.pdf""\\n                }\\n            ],\\n            ""object_marking_refs"": [\\n                ""marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168""\\n            ],\\n            ""modified"": ""2022-09-26T18:57:13.322Z""\', \'""external_id"": ""T0842""\\n                },\\n                {\\n                    ""source_name"": ""Enterprise ATT&CK January 2018"",\\n                    ""description"": ""Enterprise ATT&CK 2018\', \'January 11 Network Sniffing Retrieved. 2018/05/17 "",\\n                    ""url"": ""https://attack.mitre.org/wiki/Technique/T1040""\\n                }\\n            ],\\n            ""object_marking_refs"": [\\n                ""marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168""\\n            ]\', \'""external_id"": ""S1008"",\\n                    ""url"": ""https://collaborate.mitre.org/attackics/index.php/Software/S0010""\\n                },\\n                {\\n                    ""source_name"": ""Wired W32.Stuxnet Dossier Feb 2011"",\\n                    ""description"": ""Nicolas Falliere\', \'Liam O Murchu\', \'Eric Chien. (2011\', \'February). W32.Stuxnet Dossier (Version 1.4). Retrieved September 22\', \'2017."",\']']",T0887,0,0.999998566187192,0,0.5,0,1,0.821211720352754,0.205302930088188,,,,,,,,,,
Which data sources are associated with the 'Wireless Sniffing' attack pattern?,"1. Wireless signals
        2. Network traffic on the ICS network
        Explanation: The adversary can use wireless signals or network traffic on the ICS network for the 'Wireless Sniffing' attack pattern. The wireless signals can provide opportunities for adversaries to monitor or gain unauthorized access to the wireless network. Network traffic on the ICS network can give the adversary information about the source, destination, protocol, and content of the communication, which can","['[\'MITRE). The adversary can also use [Network Sniffing](https://attack.mitre.org/techniques/T0842) to watch network traffic for details about the source\', \'destination\', \'protocol\', \'and content.""\', \'""description"": ""Network sniffing is the practice of using a network interface on a computer system to monitor or capture information (Citation: Enterprise ATT&CK January 2018) regardless of whether it is the specified destination for the information. \\\\n\\\\nAn adversary may attempt to sniff the traffic to gain information about the target. This information can vary in the level of importance. Relatively unimportant information is general communications to and from machines.  Relatively ""description"": ""Wireless signals frequently propagate outside of organizational boundaries\', \'which provide opportunities for adversaries to monitor or gain unauthorized access to the wireless network. (Citation: CISA March 2010) To minimize this threat\', \'organizations should implement measures to detect\', \'understand\', \'and reduce unnecessary RF propagation. (Citation: DHS  National Urban Security Technology Laboratory April 2019)"",\\n            ""labels"": \']']",Network Traffic: Network Traffic Flow,0.5,0.905930701483302,0.9999999999,0,0,0.166666666666666,0.805526938926523,0.20138173473163,,,,,,,,,,
What is the name of the attack pattern that involves loss of view?,"The attack pattern that involves loss of view in industrial control systems is referred to as ""Disruption of Visibility"" or ""Loss of View"". This technique aims to disrupt the normal flow of information between the operators and the control systems, making it difficult for operators to monitor and control the processes. By manipulating the information reported back to operators or causing a sustained or permanent loss of view, adversaries can effectively hide the present state of operations and potentially mislead operators into taking harmful actions.","['[\'""description"": ""Adversaries may cause a sustained or permanent loss of view where the ICS equipment will require local\', \'hands-on operator intervention; for instance\', \'a restart or manual operation. By causing a sustained reporting or visibility loss\', \'the adversary can effectively hide the present state of operations. This loss of view can occur without affecting the physical processes themselves. (Citation: Corero) (Citation: Michael J. Assante and Robert M. Lee) (Citation: Tyson ""description"": ""Adversaries may cause damage and destruction of property to infrastructure\', \'equipment\', \'and the surrounding environment when attacking control systems. This technique may result in device and operational equipment breakdown\', \'or represent tangential damage from other techniques used in an attack. Depending on the severity of physical damage and disruption caused to control processes and systems\', \'this technique may result in [Loss of ""description"": ""Adversaries may attempt to manipulate the information reported back to operators or controllers. This manipulation may be short term or sustained. During this time the process itself could be in a much different state than what is reported. (Citation: Corero) (Citation: Michael J. Assante and Robert M. Lee) (Citation: Tyson Macaulay) \\\\n\\\\nOperators may be fooled into doing something that is harmful to the system in a loss of view situation. With a manipulated view\']']",Loss of View,0.166666666666666,0.940154855758963,0.9999999999,1,0,0.142857142857142,0.855541676258365,0.213885419064591,,,,,,,,,,
What is the description of the 'Loss of View' attack pattern?,"1. Loss of view is an attack pattern where adversaries cause a sustained or permanent loss of operator visibility into the state of ICS equipment, requiring manual intervention or restart.
        2. This loss of view may be achieved by manipulating the information reported back to operators or controllers, making the process appear to be in a different state than it actually is.
        3. Operators may be deceived into performing actions harmful to the system as a result.
        4. The","['[\'""description"": ""Adversaries may cause a sustained or permanent loss of view where the ICS equipment will require local\', \'hands-on operator intervention; for instance\', \'a restart or manual operation. By causing a sustained reporting or visibility loss\', \'the adversary can effectively hide the present state of operations. This loss of view can occur without affecting the physical processes themselves. (Citation: Corero) (Citation: Michael J. Assante and Robert M. Lee) (Citation: Tyson ""description"": ""Adversaries may attempt to manipulate the information reported back to operators or controllers. This manipulation may be short term or sustained. During this time the process itself could be in a much different state than what is reported. (Citation: Corero) (Citation: Michael J. Assante and Robert M. Lee) (Citation: Tyson Macaulay) \\\\n\\\\nOperators may be fooled into doing something that is harmful to the system in a loss of view situation. With a manipulated view ""description"": ""Adversaries may cause damage and destruction of property to infrastructure\', \'equipment\', \'and the surrounding environment when attacking control systems. This technique may result in device and operational equipment breakdown\', \'or represent tangential damage from other techniques used in an attack. Depending on the severity of physical damage and disruption caused to control processes and systems\', \'this technique may result in [Loss of\']']","Adversaries may cause a sustained or permanent loss of view where the ICS equipment will require local, hands-on operator intervention.",1,0.924765999794599,0.9999999999,0.333333333333333,0.4999999975,0.428571428571428,0.870239190616645,0.517559797654161,,,,,,,,,,
Which kill chain phase does the 'Loss of View' attack pattern belong to?,"The 'Loss of View' attack pattern typically falls under the 'Lateral Movement' phase of the MITRE ATT&CK framework for ICS. This phase involves an attacker moving within the system laterally to access additional resources and escalate privileges. However, it's important to note that the 'Loss of View' pattern can also be associated with the 'Inhibit-Response Function' phase, as the attacker may attempt to obstruct detection and response efforts","['[\'""kill_chain_phases"": [\\n                {\\n                    ""kill_chain_name"": ""mitre-ics-attack"",\\n                    ""phase_name"": ""persistence""\\n                },\\n                {\\n                    ""kill_chain_name"": ""mitre-ics-attack"",\\n                    ""phase_name"": ""lateral-movement""\\n                }\\n            ],\\n            ""x_mitre_attack_spec_version"": ""2.1.0"",\\n            ""x_mitre_deprecated"": false,\\n            ""x_mitre_detection"": """"\', \'""kill_chain_phases"": [\\n                {\\n                    ""kill_chain_name"": ""mitre-ics-attack"",\\n                    ""phase_name"": ""initial-access""\\n                },\\n                {\\n                    ""kill_chain_name"": ""mitre-ics-attack"",\\n                    ""phase_name"": ""lateral-movement""\\n                }\\n            ],\\n            ""x_mitre_attack_spec_version"": ""2.1.0"",\\n            ""x_mitre_deprecated"": false,\\n            ""x_mitre_detection"": """"\', \'""kill_chain_phases"": [\\n                {\\n                    ""kill_chain_name"": ""mitre-ics-attack"",\\n                    ""phase_name"": ""persistence""\\n                },\\n                {\\n                    ""kill_chain_name"": ""mitre-ics-attack"",\\n                    ""phase_name"": ""inhibit-response-function""\\n                }\\n            ],\\n            ""x_mitre_attack_spec_version"": ""2.1.0"",\\n            ""x_mitre_deprecated"": false,\\n            ""x_mitre_detection"": """",\']']",Impact,0,0.919905199097619,0.9999999999,0,0,1,0.778899671110271,0.194724917777567,,,,,,,,,,
What is the external ID for the 'Loss of View' attack pattern?,"The external ID for the 'Loss of View' attack pattern is T0886. This attack pattern is described in the context as a technique used in the Maroochy Water Breach, where an adversary temporarily shut an investigator out of the network, preventing them from viewing the state of the system.","['[\'""external_id"": ""T0886""\\n                },\\n                {\\n                    ""source_name"": ""Blake Johnson\', \'Dan Caban\', \'Marina Krotofil\', \'Dan Scali\', \'Nathan Brubaker\', \'Christopher Glyer December 2017"",\\n                    ""description"": ""Blake Johnson\', \'Dan Caban\', \'Marina Krotofil\', \'Dan Scali\', \'Nathan Brubaker\', \'Christopher Glyer 2017\', \'December 14 Attackers Deploy New ICS Attack Framework TRITON and Cause Operational Disruption to Critical Infrastructure Retrieved. 2018/01/12 ""\', \'""url"": ""https://attack.mitre.org/techniques/T0860"",\\n                    ""external_id"": ""T0860""\\n                },\\n                {\\n                    ""source_name"": ""Alexander Bolshev March 2014"",\\n                    ""description"": ""Alexander Bolshev 2014\', \'March 11 S4x14: HART As An Attack Vector Retrieved. 2020/01/05 "",\\n                    ""url"": ""https://www.slideshare.net/dgpeters/17-bolshev-1-13""\\n                },\\n                { ""description"": ""In the [Maroochy Water Breach](https://attack.mitre.org/campaigns/C0020)\', \'the adversary temporarily shut an investigator out of the network\', \'preventing them from viewing the state of the system.(Citation: Marshall Abrams July 2008)"",\\n            ""relationship_type"": ""uses"",\\n            ""source_ref"": ""campaign--70cab19e-1745-425e-b3db-c02cd5ff157a"",\\n            ""target_ref"": ""attack-pattern--56ddc820-6cfb-407f-850b-52c035d123ac"",\']']",T0829,0.333333333333333,1,0.9999999999,0,0,1,0.803053464345532,0.200763366086383,,,,,,,,,,
Which external references are associated with the 'Loss of View' attack pattern?,"1. FireEye TRITON Dec 2017
        2. Keith Stouffer May 2015","['[\'""source_ref"": ""course-of-action--52c7a1a9-3a78-4528-a44f-cd7b0fa3541a"",\\n            ""target_ref"": ""attack-pattern--2fedbe69-581f-447d-8a78-32ee7db939a9"",\\n            ""external_references"": [\\n                {\\n                    ""source_name"": ""D. Parsons and D. Wylie September 2019""\', \'""external_references"": [\\n                {\\n                    ""source_name"": ""Keith Stouffer May 2015"",\\n                    ""description"": ""Keith Stouffer 2015\', \'May Guide to Industrial Control Systems (ICS) Security Retrieved. 2018/03/28 "",\\n                    ""url"": ""https://nvlpubs.nist.gov/nistpubs/SpecialPublications/NIST.SP.800-82r2.pdf""\\n                }\\n            ],\\n            ""x_mitre_attack_spec_version"": ""2.1.0""\', \'""external_references"": [\\n                {\\n                    ""source_name"": ""FireEye TRITON Dec 2017"",\\n                    ""description"": ""Blake Johnson\', \'Dan Caban\', \'Marina Krotofil\', \'Dan Scali\', \'Nathan Brubaker\', \'Christopher Glyer. (2017\', \'December 14). Attackers Deploy New ICS Attack Framework \\\\u201cTRITON\\\\u201d and Cause Operational Disruption to Critical Infrastructure. Retrieved January 12\', \'2018."",\']']","Corero, Michael J. Assante and Robert M. Lee, Tyson Macaulay",0.5,0.793993776620637,0.9999999999,0,0,0.25,0.775025674131118,0.193756418532779,,,,,,,,,,
What is the name of the attack pattern that involves activating firmware update mode?,The attack pattern is known as Firmware Update Attack (FUA).,"['[\'""description"": ""Adversaries may activate firmware update mode on devices to prevent expected response functions from engaging in reaction to an emergency or process malfunction. For example\', \'devices such as protection relays may have an operation mode designed for firmware installation. This mode may halt process monitoring and related functions to allow new firmware to be loaded. A device left in update mode may be placed in an inactive holding state if no firmware is provided to ""description"": ""System firmware on modern assets is often designed with an update feature. Older device firmware may be factory installed and require special reprograming equipment. When available\', \'the firmware update feature enables vendors to remotely patch bugs and perform upgrades. Device firmware updates are often delegated to the user and may be done using a software update package. It may also be possible to perform this task over the network. \\\\n\\\\nAn adversary may exploit the the network. \\\\n\\\\nAn adversary may exploit the firmware update feature on accessible devices to upload malicious or out-of-date firmware. Malicious modification of device firmware may provide an adversary with root access to a device\', \'given firmware is one of the lowest programming abstraction layers. (Citation: Basnight\', \'Zachry\', \'et al.)"",\']']",Activate Firmware Update Mode,0,0.887667322012432,0.9999999999,1,0,0.111111111111111,0.801704689101076,0.700426172275269,,,,,,,,,,
What is the description of the 'Activate Firmware Update Mode' attack pattern?,"The 'Activate Firmware Update Mode' attack pattern involves an adversary intentionally activating the firmware update mode on devices, such as protection relays, to halt process monitoring and related functions. This allows the adversary to prevent expected response functions from engaging in reaction to an emergency or process malfunction. The device may be left in an inactive holding state if no firmware is provided to update it. This attack can be executed either by physically accessing the device or remotely","['[\'""description"": ""Adversaries may activate firmware update mode on devices to prevent expected response functions from engaging in reaction to an emergency or process malfunction. For example\', \'devices such as protection relays may have an operation mode designed for firmware installation. This mode may halt process monitoring and related functions to allow new firmware to be loaded. A device left in update mode may be placed in an inactive holding state if no firmware is provided to ""description"": ""System firmware on modern assets is often designed with an update feature. Older device firmware may be factory installed and require special reprograming equipment. When available\', \'the firmware update feature enables vendors to remotely patch bugs and perform upgrades. Device firmware updates are often delegated to the user and may be done using a software update package. It may also be possible to perform this task over the network. \\\\n\\\\nAn adversary may exploit the ""description"": ""Adversaries may install malicious or vulnerable firmware onto modular hardware devices. Control system devices often contain modular hardware devices. These devices may have their own set of firmware that is separate from the firmware of the main control system equipment.   \\\\n\\\\nThis technique is similar to [System Firmware](https://attack.mitre.org/techniques/T0857)\', \'but is conducted on other system components that may not have the same capabilities or level of\']']",Adversaries may activate firmware update mode on devices to prevent expected response functions from engaging in reaction to an emergency or process malfunction.,1,0.98082033934717,0.9999999999,1,0.999999996666666,0.333333333333333,0.928933353993554,0.660820710592085,,,,,,,,,,
Which kill chain phase does the 'Activate Firmware Update Mode' attack pattern belong to?,"The 'Activate Firmware Update Mode' attack pattern belongs to the 'inhibit-response-function' kill chain phase in the MITRE ICS attack framework. This attack prevents the expected response functions from engaging in reaction to an emergency or process malfunction, potentially leaving the device in an inactive holding state.","['[\'""description"": ""Adversaries may activate firmware update mode on devices to prevent expected response functions from engaging in reaction to an emergency or process malfunction. For example\', \'devices such as protection relays may have an operation mode designed for firmware installation. This mode may halt process monitoring and related functions to allow new firmware to be loaded. A device left in update mode may be placed in an inactive holding state if no firmware is provided to ""kill_chain_phases"": [\\n                {\\n                    ""kill_chain_name"": ""mitre-ics-attack"",\\n                    ""phase_name"": ""persistence""\\n                },\\n                {\\n                    ""kill_chain_name"": ""mitre-ics-attack"",\\n                    ""phase_name"": ""inhibit-response-function""\\n                }\\n            ],\\n            ""x_mitre_attack_spec_version"": ""2.1.0"",\\n            ""x_mitre_deprecated"": false,\\n            ""x_mitre_detection"": """"\', \'""name"": ""Detect Program State"",\\n            ""description"": ""Adversaries may seek to gather information about the current state of a program on a PLC. State information reveals information about the program\', ""including whether it\'s running"", \'halted\', \'stopped\', \'or has generated an exception. This information may be leveraged as a verification of malicious program execution or to determine if a PLC is ready to download a new program."",\\n            ""kill_chain_phases"": [\\n                {\']']",Inhibit-response-function,0.666666666666666,0.959233726186517,0.9999999999,1,0,1,0.82036669457245,0.205091673643112,,,,,,,,,,
What is the external ID for the 'Activate Firmware Update Mode' attack pattern?,The external ID for the 'Activate Firmware Update Mode' attack pattern is 'efbf7888-f61b-4572-9c80-7e2965c60707'.,"['[\'""description"": ""Adversaries may activate firmware update mode on devices to prevent expected response functions from engaging in reaction to an emergency or process malfunction. For example\', \'devices such as protection relays may have an operation mode designed for firmware installation. This mode may halt process monitoring and related functions to allow new firmware to be loaded. A device left in update mode may be placed in an inactive holding state if no firmware is provided to ""created"": ""2020-09-21T17:59:24.739Z"",\\n            ""modified"": ""2022-05-06T17:47:24.166Z"",\\n            ""relationship_type"": ""mitigates"",\\n            ""description"": ""Filter for protocols and payloads associated with firmware activation or updating activity.\\\\n"",\\n            ""source_ref"": ""course-of-action--11f242bc-3121-438c-84b2-5cbd46a4bb17"",\\n            ""target_ref"": ""attack-pattern--efbf7888-f61b-4572-9c80-7e2965c60707"",\\n            ""x_mitre_attack_spec_version"": ""2.1.0""\', \'""relationship_type"": ""mitigates"",\\n            ""description"": ""Filter for protocols and payloads associated with firmware activation or updating activity.\\\\n"",\\n            ""source_ref"": ""course-of-action--11f242bc-3121-438c-84b2-5cbd46a4bb17"",\\n            ""target_ref"": ""attack-pattern--19a71d1e-6334-4233-8260-b749cae37953"",\\n            ""x_mitre_attack_spec_version"": ""2.1.0"",\\n            ""x_mitre_modified_by_ref"": ""identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5"",\']']",T0800,0,0.999999999999999,0.9999999999,0,0,0.333333333333333,0.771228799307366,0.192807199826841,,,,,,,,,,
